timestamp,open,high,low,close
1787238300000,4535.985,4536.895,4529.195,4529.425
1787238360000,4529.405,4532.945,4524.855,4525.245
1787238420000,4525.135,4532.595,4524.415,4530.675
1787238480000,4530.735,4532.325,4529.015,4530.335
1787238540000,4530.065,4530.495,4522.595,4525.005
1787238600000,4525.145,4529.355,4523.185,4524.325
1787238660000,4524.545,4526.465,4522.115,4525.495
1787238720000,4525.635,4533.325,4524.355,4533.325
1787238780000,4533.165,4536.905,4531.865,4536.115
1787238840000,4536.335,4537.805,4534.495,4535.395
1787238900000,4535.645,4535.925,4531.095,4535.925
1787238960000,4535.855,4537.565,4532.185,4535.115
1787239020000,4535.225,4540.315,4534.345,4539.985
1787239080000,4539.935,4540.265,4536.545,4537.735
1787239140000,4537.725,4541.225,4536.715,4540.385
1787239200000,4540.105,4541.635,4534.385,4535.045
1787239260000,4534.885,4535.055,4528.105,4528.105
1787239320000,4528.345,4528.945,4525.745,4525.745
1787239380000,4525.695,4527.695,4523.775,4524.715
1787239440000,4525.325,4528.925,4524.085,4527.935
1787239500000,4527.865,4528.635,4526.135,4526.635
1787239560000,4526.655,4531.645,4526.655,4530.375
1787239620000,4530.305,4534.845,4528.915,4532.705
1787239680000,4532.585,4534.225,4531.675,4533.145
1787239740000,4533.405,4533.925,4531.355,4532.875
1787239800000,4532.875,4534.545,4527.015,4529.125
1787239860000,4529.535,4530.585,4528.405,4528.735
1787239920000,4528.685,4529.475,4526.055,4529.125
1787239980000,4529.085,4529.535,4524.095,4524.785
1787240040000,4524.765,4525.795,4522.945,4524.345
1787240100000,4524.375,4527.115,4522.455,4522.615
1787240160000,4522.505,4523.825,4520.515,4523.465
1787240220000,4523.405,4524.265,4522.345,4522.705
1787240280000,4522.915,4525.265,4520.655,4521.455
1787240340000,4521.445,4521.495,4517.605,4518.935
1787240400000,4518.855,4520.045,4517.155,4517.805
1787240460000,4517.835,4518.015,4514.475,4515.455
1787240520000,4515.625,4519.875,4515.625,4518.425
1787240580000,4518.485,4518.725,4509.895,4511.935
1787240640000,4511.905,4514.095,4511.355,4511.875
1787240700000,4511.905,4517.265,4511.235,4516.345
1787240760000,4516.365,4519.505,4514.525,4518.755
1787240820000,4518.705,4519.915,4517.575,4519.485
1787240880000,4519.465,4521.405,4519.335,4519.945
1787240940000,4519.945,4521.765,4519.425,4520.495
1787241000000,4520.345,4521.995,4518.465,4519.375
1787241060000,4519.415,4519.835,4517.875,4519.325
1787241120000,4519.265,4520.115,4516.125,4516.345
1787241180000,4516.295,4518.325,4516.135,4518.325
1787241240000,4518.365,4520.705,4517.845,4519.535
1787241300000,4519.545,4520.495,4517.965,4519.735
1787241360000,4519.725,4521.555,4519.725,4521.555
1787241420000,4521.715,4523.545,4520.615,4523.285
1787241480000,4523.265,4524.015,4522.375,4523.825
1787241540000,4523.815,4524.415,4521.835,4522.025
1787241600000,4522.055,4523.935,4521.575,4523.755
1787241660000,4523.895,4525.005,4523.005,4524.545
1787241720000,4524.435,4525.135,4524.055,4524.365
1787241780000,4524.385,4524.655,4521.315,4523.095
1787241840000,4523.065,4523.135,4519.655,4519.935
1787241900000,4520.005,4522.435,4519.265,4520.175
1787241960000,4520.175,4521.575,4519.005,4521.355
1787242020000,4521.355,4521.495,4519.445,4519.915
1787242080000,4519.915,4521.115,4519.375,4520.565
1787242140000,4520.685,4520.795,4519.505,4520.245
1787242200000,4520.285,4520.755,4519.195,4519.635
1787242260000,4519.635,4519.925,4516.445,4516.555
1787242320000,4516.475,4516.675,4513.465,4514.565
1787242380000,4514.385,4515.045,4512.675,4513.035
1787242440000,4513.135,4513.215,4510.675,4511.565
1787242500000,4511.515,4511.515,4508.975,4509.325
1787242560000,4509.425,4510.315,4508.825,4509.865
1787242620000,4509.945,4511.705,4509.315,4510.725
1787242680000,4510.745,4511.775,4509.485,4511.405
1787242740000,4511.255,4513.525,4511.255,4512.395
1787242800000,4512.635,4512.955,4511.365,4512.045
1787242860000,4512.135,4512.175,4510.435,4511.125
1787242920000,4511.125,4512.725,4509.715,4511.905
1787242980000,4511.905,4512.495,4509.765,4510.235
1787243040000,4510.315,4513.355,4510.235,4512.175
1787243100000,4512.165,4512.205,4509.835,4509.985
1787243160000,4509.875,4509.925,4508.225,4508.855
1787243220000,4508.795,4509.225,4505.815,4506.115
1787243280000,4506.215,4509.075,4505.855,4508.695
1787243340000,4508.885,4509.775,4507.965,4509.585
1787243400000,4509.745,4510.045,4506.605,4507.685
1787243460000,4507.635,4508.265,4505.575,4505.845
1787243520000,4505.825,4506.065,4503.145,4504.915
1787243580000,4505.005,4508.105,4504.735,4507.515
1787243640000,4507.525,4510.375,4507.355,4509.645
1787243700000,4509.485,4511.505,4508.925,4511.165
1787243760000,4511.335,4513.105,4510.735,4511.885
1787243820000,4511.765,4511.895,4509.695,4509.705
1787243880000,4509.705,4509.805,4507.695,4509.105
1787243940000,4509.095,4509.355,4507.325,4507.595
1787244000000,4507.455,4510.165,4507.255,4509.605
1787244060000,4509.725,4510.575,4509.325,4509.515
1787244120000,4509.515,4510.245,4508.065,4508.205
1787244180000,4508.205,4509.145,4507.805,4508.695
1787244240000,4508.695,4509.985,4508.335,4509.645
1787244300000,4509.495,4510.315,4507.765,4509.045
1787244360000,4509.125,4512.765,4509.125,4512.515
1787244420000,4512.275,4512.735,4511.305,4512.075
1787244480000,4512.265,4512.425,4510.765,4512.105
1787244540000,4511.985,4512.665,4511.695,4512.325
1787244600000,4512.245,4514.145,4511.705,4511.955
1787244660000,4511.945,4512.575,4511.425,4511.625
1787244720000,4511.735,4512.205,4510.165,4510.505
1787244780000,4510.525,4510.975,4509.085,4510.935
1787244840000,4510.955,4511.165,4509.765,4509.765
1787244900000,4509.765,4510.455,4509.145,4510.265
1787244960000,4510.295,4510.425,4509.425,4509.715
1787245020000,4509.795,4511.525,4509.155,4510.285
1787245080000,4510.155,4511.375,4509.585,4509.585
1787245140000,4509.605,4510.505,4508.135,4510.395
1787245200000,4510.595,4512.505,4510.315,4512.315
1787245260000,4512.435,4513.055,4511.965,4512.485
1787245320000,4512.565,4514.575,4511.285,4511.465
1787245380000,4511.725,4512.745,4511.035,4511.835
1787245440000,4511.855,4512.415,4511.415,4511.925
1787245500000,4511.955,4512.235,4510.715,4511.645
1787245560000,4511.635,4512.125,4510.525,4510.765
1787245620000,4510.785,4511.745,4510.125,4511.155
1787245680000,4511.175,4511.325,4508.205,4509.095
1787245740000,4509.075,4510.985,4509.075,4510.355
1787245800000,4510.265,4510.715,4509.785,4509.925
1787245860000,4509.835,4509.935,4508.135,4509.155
1787245920000,4509.215,4509.635,4508.855,4509.365
1787245980000,4509.315,4509.975,4508.755,4508.895
1787246040000,4508.875,4511.075,4508.275,4509.795
1787246100000,4509.765,4509.885,4508.365,4508.465
1787246160000,4508.545,4511.365,4508.255,4511.175
1787246220000,4511.215,4511.645,4510.605,4511.405
1787246280000,4511.385,4511.675,4510.495,4510.825
1787246340000,4510.705,4511.095,4508.735,4509.125
1787246400000,4509.125,4510.935,4508.695,4510.875
1787246460000,4511.055,4512.455,4510.905,4512.055
1787246520000,4511.725,4514.775,4511.575,4512.665
1787246580000,4512.635,4513.015,4512.155,4512.405
1787246640000,4512.275,4512.685,4510.755,4511.445
1787246700000,4511.525,4512.335,4510.875,4511.675
1787246760000,4511.715,4513.595,4511.445,4513.065
1787246820000,4513.065,4513.615,4509.735,4510.675
1787246880000,4510.655,4512.405,4510.635,4512.225
1787246940000,4512.635,4517.255,4512.635,4513.345
1787247000000,4513.545,4513.895,4511.325,4511.435
1787247060000,4511.415,4516.815,4511.415,4516.725
1787247120000,4516.765,4517.095,4516.075,4516.695
1787247180000,4516.695,4518.155,4516.435,4516.545
1787247240000,4516.575,4518.825,4516.445,4518.605
1787247300000,4518.485,4519.055,4517.075,4517.205
1787247360000,4517.095,4517.375,4516.545,4517.315
1787247420000,4517.335,4517.595,4516.705,4517.125
1787247480000,4517.085,4517.775,4516.345,4517.725
1787247540000,4517.675,4518.085,4516.995,4517.105
1787247600000,4517.045,4518.385,4516.465,4517.175
1787247660000,4517.175,4517.745,4516.935,4517.045
1787247720000,4517.075,4518.075,4516.685,4517.425
1787247780000,4517.445,4518.245,4517.155,4518.055
1787247840000,4518.165,4518.695,4517.905,4518.635
1787247900000,4518.585,4518.705,4517.585,4518.495
1787247960000,4518.625,4519.945,4518.055,4519.755
1787248020000,4519.755,4520.575,4519.255,4519.545
1787248080000,4520.355,4520.655,4519.965,4520.105
1787248140000,4519.975,4520.045,4519.055,4519.445
1787248200000,4519.445,4520.535,4519.145,4519.715
1787248260000,4519.735,4519.865,4518.755,4518.935
1787248320000,4518.815,4519.075,4518.305,4518.515
1787248380000,4518.495,4518.835,4517.495,4518.155
1787248440000,4518.245,4519.105,4517.855,4519.055
1787248500000,4519.075,4519.385,4518.265,4519.085
1787248560000,4519.085,4519.535,4518.705,4519.445
1787248620000,4519.445,4520.295,4519.185,4520.195
1787248680000,4520.195,4520.895,4519.565,4519.945
1787248740000,4520.005,4520.635,4519.495,4520.275
1787248800000,4520.335,4521.445,4520.015,4521.225
1787248860000,4521.325,4521.325,4518.655,4519.815
1787248920000,4519.935,4521.035,4519.815,4520.875
1787248980000,4520.915,4522.605,4520.905,4522.545
1787249040000,4522.515,4522.645,4521.135,4522.135
1787249100000,4522.105,4522.795,4520.755,4521.325
1787249160000,4521.325,4521.805,4519.635,4519.695
1787249220000,4519.815,4519.885,4517.085,4517.615
1787249280000,4517.625,4517.735,4515.265,4515.965
1787249340000,4515.955,4517.065,4515.725,4516.975
1787249400000,4517.065,4517.065,4514.455,4514.675
