timestamp,open,high,low,close
1787208900000,4491.675,4492.225,4491.115,4491.595
1787208960000,4491.595,4492.335,4491.115,4491.715
1787209020000,4491.705,4493.245,4491.525,4493.125
1787209080000,4493.005,4493.965,4492.625,4493.735
1787209140000,4493.795,4494.185,4493.285,4493.525
1787209200000,4493.295,4493.575,4491.715,4492.545
1787209260000,4492.445,4493.085,4491.505,4491.915
1787209320000,4491.905,4492.035,4487.975,4488.625
1787209380000,4488.535,4489.075,4488.275,4488.655
1787209440000,4488.655,4488.865,4487.345,4488.405
1787209500000,4488.525,4488.525,4487.225,4487.595
1787209560000,4487.705,4489.055,4487.355,4488.755
1787209620000,4488.725,4488.925,4487.425,4488.105
1787209680000,4488.105,4489.985,4488.105,4489.785
1787209740000,4489.785,4490.695,4488.895,4489.025
1787209800000,4488.995,4490.095,4488.945,4489.735
1787209860000,4489.715,4490.165,4489.185,4489.725
1787209920000,4489.725,4490.055,4488.935,4489.325
1787209980000,4489.345,4489.485,4488.285,4488.375
1787210040000,4488.275,4488.535,4486.955,4487.755
1787210100000,4487.755,4490.345,4487.435,4488.915
1787210160000,4489.015,4489.065,4487.335,4488.105
1787210220000,4488.135,4488.135,4487.395,4487.935
1787210280000,4487.915,4487.945,4487.055,4487.185
1787210340000,4487.145,4487.925,4486.835,4486.975
1787210400000,4486.975,4487.365,4486.375,4486.765
1787210460000,4486.795,4487.925,4486.705,4486.965
1787210520000,4486.855,4487.685,4486.855,4487.135
1787210580000,4487.145,4487.345,4485.785,4486.315
1787210640000,4486.265,4487.045,4485.335,4485.415
1787210700000,4485.365,4485.715,4484.725,4485.095
1787210760000,4485.505,4486.105,4484.805,4484.825
1787210820000,4484.965,4485.215,4483.855,4484.575
1787210880000,4484.465,4484.755,4483.455,4483.615
1787210940000,4483.505,4484.525,4483.435,4483.805
1787211000000,4483.855,4484.715,4483.315,4484.595
1787211060000,4484.615,4486.055,4484.095,4485.935
1787211120000,4485.935,4485.985,4484.015,4484.815
1787211180000,4484.815,4486.995,4484.265,4486.715
1787211240000,4486.755,4489.565,4486.105,4489.565
1787211300000,4489.615,4490.935,4489.175,4489.945
1787211360000,4489.795,4490.985,4489.715,4490.345
1787211420000,4490.335,4490.655,4489.365,4489.775
1787211480000,4489.585,4491.165,4489.365,4490.465
1787211540000,4490.315,4490.695,4488.875,4489.985
1787211600000,4489.865,4491.755,4489.635,4491.675
1787211660000,4491.665,4493.095,4490.735,4492.185
1787211720000,4492.255,4493.395,4491.075,4491.435
1787211780000,4491.325,4492.005,4489.565,4489.625
1787211840000,4489.845,4491.045,4489.025,4490.995
1787211900000,4490.835,4492.415,4489.765,4492.085
1787211960000,4492.145,4492.465,4491.635,4492.335
1787212020000,4492.425,4494.125,4490.595,4490.665
1787212080000,4490.605,4490.795,4489.245,4489.585
1787212140000,4489.685,4490.525,4489.045,4489.125
1787212200000,4489.195,4489.395,4488.375,4489.055
1787212260000,4489.025,4490.425,4488.145,4490.365
1787212320000,4490.415,4490.415,4488.575,4489.575
1787212380000,4489.355,4489.645,4488.565,4489.505
1787212440000,4489.505,4490.805,4489.305,4490.755
1787212500000,4490.765,4491.525,4490.555,4491.305
1787212560000,4491.405,4492.205,4490.025,4491.785
1787212620000,4491.725,4491.725,4489.885,4490.115
1787212680000,4490.115,4490.525,4489.305,4489.305
1787212740000,4489.445,4491.215,4489.045,4490.805
1787212800000,4490.925,4491.405,4490.465,4491.115
1787212860000,4491.125,4493.705,4491.125,4492.875
1787212920000,4492.895,4493.455,4490.425,4491.355
1787212980000,4491.455,4494.785,4491.415,4493.775
1787213040000,4493.715,4493.755,4491.645,4492.345
1787213100000,4492.325,4492.465,4491.155,4491.205
1787213160000,4491.335,4493.415,4491.025,4493.205
1787213220000,4493.255,4494.185,4492.495,4494.155
1787213280000,4494.135,4494.205,4492.605,4492.875
1787213340000,4492.725,4494.065,4492.055,4493.775
1787213400000,4493.775,4495.255,4492.845,4493.205
1787213460000,4493.215,4493.305,4491.535,4492.065
1787213520000,4492.065,4493.135,4491.655,4492.335
1787213580000,4492.575,4492.575,4491.655,4492.065
1787213640000,4492.095,4494.445,4491.945,4494.185
1787213700000,4494.145,4494.805,4493.865,4494.545
1787213760000,4494.565,4497.995,4494.375,4497.685
1787213820000,4497.475,4498.185,4496.725,4497.105
1787213880000,4497.135,4497.995,4496.335,4497.295
1787213940000,4497.295,4498.575,4495.595,4496.105
1787214000000,4496.085,4496.355,4495.635,4495.715
1787214060000,4495.725,4496.825,4494.755,4496.595
1787214120000,4496.465,4497.195,4496.035,4496.875
1787214180000,4496.835,4497.445,4496.555,4497.125
1787214240000,4497.125,4497.905,4495.165,4495.395
1787214300000,4495.235,4496.035,4494.255,4494.825
1787214360000,4494.805,4494.895,4492.345,4492.415
1787214420000,4492.195,4492.195,4489.825,4490.415
1787214480000,4490.355,4490.915,4489.915,4490.195
1787214540000,4490.205,4491.705,4489.995,4491.155
1787214600000,4491.155,4491.735,4489.595,4490.005
